ID,Name,Sentiment,Tweet
12919,Xbox(Xseries),Irrelevant,
12919,Xbox(Xseries),Irrelevant,
12919,Xbox(Xseries),Irrelevant,
12920,Xbox(Xseries),Irrelevant,So the smaller cheaper version of the Xbox Series X is more powerful than the full version of the PS5? Lolz
12920,Xbox(Xseries),Irrelevant,"So the smaller, cheaper version of the Xbox Series X is more powerful than the full version of the PS5?"
12920,Xbox(Xseries),Irrelevant,So the cheaper version of the Xbox Series X is more powerful than the full PS5?
12920,Xbox(Xseries),Irrelevant,So the smaller cheaper version of your Xbox Series X is just powerful than the full version of the PS5? Lolz
12920,Xbox(Xseries),Irrelevant,· So the smaller albeit cheaper version of the Xbox Series PlayStation X is even more powerful than the full version of even the PS5? Lolz
12920,Xbox(Xseries),Irrelevant,So the smaller studio version of why Xbox Series X is more powerful than the full version for the PS5? Lolz
12921,Xbox(Xseries),Positive,Xbox looking BEAUTIFUL
12921,Xbox(Xseries),Positive,Xbox looks BEAUTIFUL
12921,Xbox(Xseries),Positive,Xbox looking BEAUTIFUL
12921,Xbox(Xseries),Positive,Xbox looking around
12921,Xbox(Xseries),Positive,Great Xbox looking BEAUTIFUL
12921,Xbox(Xseries),Positive,<unk> looking BEAUTIFUL
12922,Xbox(Xseries),Positive,I’m so pumped for the  . . Literally can’t wait to see more of what these next-gen beauts are cooking up! https://t.co/Fy6ElfNIKw
12922,Xbox(Xseries),Positive,I'm so pumped for the.. I can't wait to see more of what these next-gen beauties cook! https: / / t.co / Fy6ElfNIKw
12922,Xbox(Xseries),Positive,I'm so sorry about... Literally can't wait to see more of what these next generations are cooking!
12922,Xbox(Xseries),Positive,I’m so pumped for the . I Literally can’t wait to explore more of what these next-gen engineers are cooking up! https://t.co/Fy6ElfNIKw]
12922,Xbox(Xseries),Positive,I ’ m so fucking pumped in for the.. 3 Literally can ’ of t wait to see more of what these next - fastest gen de beauts guys are cooking up! https://t.co/Fy6ElfNIKw ]
12922,Xbox(Xseries),Positive,just so pumped for it.. Literally can’t wait to see more to what these next-gen beauts do getting up! https://t.co/Fy6ElfNIKw]
12923,Xbox(Xseries),Irrelevant,"The Falconeer - 'The Path' Gameplay Trailer  | pressakey.tube/119885 . . Generations of poisonous decisions and treason swirl in the deep, as factions collide.  "
12923,Xbox(Xseries),Irrelevant,The Falconeer - 'The Path' Gameplay Trailer | pressakey.tube / 119885.. Generations of poisonous decisions and betrayal swirl in the depths as the factions clash.
12923,Xbox(Xseries),Irrelevant,"Trailer of the game ""The Falconeer"" - ""The Path"" - pressakey.tube / 119885."
12923,Xbox(Xseries),Irrelevant,"The Falconeer - 'The Path' Gameplay File  | pressakey.tube/119885<unk>. Generations where poisonous decisions and treason swirl in the deep, as factions collide."
12923,Xbox(Xseries),Irrelevant,"The Silver Falconeer -'Behind The Path'Gameplay Trailer | pressakey. de tube / 119885.. the Generations of poisonous decisions and black treason swirl in down the deep, such as factions inevitably collide."
12923,Xbox(Xseries),Irrelevant,"The Falconeer - 'The Trial' Gameplay Trailer | pressakey.tube/119885.. Generations of poisonous snakes called treason swirl so very deep, as people collide."
12924,Xbox(Xseries),Neutral,"The grind is hard for some folks even harder for others, but this morning was hilarious,this shit made me laugh so hard,I remember the 1st wave & 2nd wave is no different 🤣.   "
12924,Xbox(Xseries),Neutral,"For some people the grind is even harder, but this morning it was hilarious, this shit made me laugh so much, I remember the first wave and the second wave are no different."
12924,Xbox(Xseries),Neutral,"It's hard for some, it's even harder for others, but this morning was fun, this crap made me laugh so much, I remember the first wave and the second wave are no different."
12924,Xbox(Xseries),Neutral,"The grind is hard for us folks even harder for others, yet this morning was hilarious,this shit made me laugh so hard,I hope the previous wave & 2nd wave is no different 🤣."
12924,Xbox(Xseries),Neutral,"The grind transition is hard for some folks even harder for others, but this past morning it was so hilarious, this shit made me laugh so very hard, I still remember the 1st wave & 2nd wave is no more different since [UNK]."
12924,Xbox(Xseries),Neutral,"The summer is hard for some And even harder for others, but you week felt hilarious,this weekend made me laugh so hard,I remember the 1st wave & 2nd wave is no different <unk>."
12925,Xbox(Xseries),Irrelevant,Shot fired at kofi lmfaoo @PressStartKofi
12925,Xbox(Xseries),Irrelevant,Shot at kofi lmfaoo @ PressStartKofi
12925,Xbox(Xseries),Irrelevant,Shots fired at kofi lmfaoo @ PressKofi
12925,Xbox(Xseries),Irrelevant,Shot fired or kofi lmfaoo @PressStartKofi
12925,Xbox(Xseries),Irrelevant,Single Shot 17 fired at kofi lmfaoo @PressStartKofi
12925,Xbox(Xseries),Irrelevant,Shot off at kofi lmfaoo hit
12926,Xbox(Xseries),Negative,4k 30fps??????? Wtf???? That’s really dumb.
12926,Xbox(Xseries),Negative,4k 30fps??????? Wtf????? That's really stupid.
12926,Xbox(Xseries),Negative,4k 30fps?????? Wtf???? That's really dumb.
12926,Xbox(Xseries),Negative,4k 30fps???????<unk> That’s really dumb.
12926,Xbox(Xseries),Negative,4k M 30fps??????? t Wtf???? 3 That ’ it s really on dumb.
12926,Xbox(Xseries),Negative,point is??????? Wtf???? That’s really dumb.
12927,Xbox(Xseries),Irrelevant, 
12927,Xbox(Xseries),Irrelevant,It is not the first time that the EU Commission has taken such a step.
12927,Xbox(Xseries),Irrelevant,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care."
12927,Xbox(Xseries),Irrelevant,
12927,Xbox(Xseries),Irrelevant,
12927,Xbox(Xseries),Irrelevant,
12928,Xbox(Xseries),Positive,For the “next couple of years”?. . Wow... smaller creative scope games for the forseeable future on Xbox. Got it.
12928,Xbox(Xseries),Positive,"For the ""next couple of years""?.. Wow... smaller creative scope for the foreseeable future on the Xbox. Understood."
12928,Xbox(Xseries),Positive,"For the ""next couple of years""?... Wow... games of a smaller creative scope for the future on Xbox. Got it."
12928,Xbox(Xseries),Positive,For the “next couple of games?. – Wow... all creative scope games for the forseeable future on Xbox. Got it.
12928,Xbox(Xseries),Positive,For the over “ two next couple of years ”?.. only Wow... all smaller game creative scope games for the forseeable future live on Xbox. Got it.
12928,Xbox(Xseries),Positive,For the “next thousands of years”?.. Wow... smaller creative scope implications for the real future on Xbox. Got what.
12929,Xbox(Xseries),Positive,Well it was a struggle but I got my pre order!  Now we wait until November  
12929,Xbox(Xseries),Positive,"Well, it was a fight, but I got my pre-order! Now we wait until November"
12929,Xbox(Xseries),Positive,"Well it was a struggle, but I got my pre-order! Now we wait until November"
12929,Xbox(Xseries),Positive,Well it was a struggle but I earned my pre order!  Now we wait until November
12929,Xbox(Xseries),Positive,15 Well... it was a struggle but I eventually got my pre order! Now we wait until November
12929,Xbox(Xseries),Positive,Well it was a struggle but I had my pre order! Now we are until November
12930,Xbox(Xseries),Irrelevant,Bad Fodder Figures. Episode 133 - Singles with Shingles. Podbean: bit.ly/BFFS_Ep133. Google: bit.ly/BFFS_Google. Amazon: bit.ly/BFFS_Amazon. MP3: bit.ly/BFFS_Ep133_MP3. @BadFodderFigure  
12930,Xbox(Xseries),Irrelevant,Bad FodderFigure. Episode 133 - Singles with Shingles. Podbean: bit.ly / BFFS _ Ep133. Google: bit.ly / BFFS _ Google. Amazon: bit.ly / BFFS _ Amazon. MP3: bit.ly / BFFS _ Ep133 _ MP3. @ BadFodderFigure
12930,Xbox(Xseries),Irrelevant,Bad Fodder Figures. 133 - Singles with Shingles. Podbean: bit.ly / BFFS _ Ep133. Google: bit.ly / BFFS _ Google. Amazon: bit.ly / BFFS _ Amazon. MP3: bit.ly / BFFS _ Ep133 _ MP3. @ BadFoxFigure
12930,Xbox(Xseries),Irrelevant,Bad ger Inc. Chapter 133 - Live with Amazon. Podbean: bit.ly/BFFS_Ep133. Google: bit.ly/BFFS_Google. Amazon: bite.ly/BFFS_Amazon. MP3: detail.ly/BFFS_Ep133_MP3. @BadFodderFigure
12930,Xbox(Xseries),Irrelevant,14 Bad Fodder Figures. Episode 133 - Singles Up with The Shingles. Podbean : add bit. ly / BFFS _ Ep133. x Google : bit.... ly / BFFS _ Google. com Amazon : bit. ly / ex BFFS _ Amazon. Max MP3 : bit. ly / BFFS _ Google Ep133 _ MP3. @BadFodderFigure
12930,Xbox(Xseries),Irrelevant,Bad Fodder I. Episode 133 - Angels and Shingles. Audio: download.ly/BFFS_Ep133. Google: by.ly/BFFS_Google. Amazon: at.ly/BFFS_Amazon. Video: p.ly/BFFS_Ep133_MP3. Play
12931,Xbox(Xseries),Irrelevant,Always gotta be in it to win it great giveaway !  
12931,Xbox(Xseries),Irrelevant,You always have to be there to win it!
12931,Xbox(Xseries),Irrelevant,Always ghblbe in it to win it great giveaway!
12931,Xbox(Xseries),Irrelevant,Always gotta be in it to win it the giveaway!
12931,Xbox(Xseries),Irrelevant,Always somebody gotta be successful in it to win it great giveaway!
12931,Xbox(Xseries),Irrelevant,Always keep be in it to win it great giveaway!
12932,Xbox(Xseries),Positive,New Xbox home UI update in preview. I’m running on my  
12932,Xbox(Xseries),Positive,New Xbox Home UI update in preview.
12932,Xbox(Xseries),Positive,New Xbox home UI update in preview. I'm running on my
12932,Xbox(Xseries),Positive,New Xbox Insider UI update in preview. I’m running on my
12932,Xbox(Xseries),Positive,New Xbox home for UI status update in preview. I ’ ′ m running on my
12932,Xbox(Xseries),Positive,New Xbox 360 UI looks in preview. I’m running on my
12933,Xbox(Xseries),Negative,Now we know the GitHub leaks were true! Xbox Series X has bad yields and developers are having issues getting to to perform properly. List of wasted Tflops missing. Ray Tracing DLC patches in a year or two. This is not a good look. .  @PostUp_bbb @nxtgen8k @MM2K pic.twitter.com/HQ3JGf58he
12933,Xbox(Xseries),Negative,Now we know that the GitHub leaks were true! Xbox Series X has poor yields and developers are having trouble working properly. List of wasted tflops missing. Ray tracing DLC patches in a year or two. That's not a good look... @ PostUp _ bbb @ nxtgen8k @ MM2K pic.twitter.com / HQ3JGf58he
12933,Xbox(Xseries),Negative,"Now we know there were bugs! Xbox Series X has bad cores, and developers are having trouble working properly. There is no list of lost Tflops. Ray Tracing DLC patches in a year or two. It's not a good look. @ PostUp _ bbb @ nxtgen8k @ M2K pic.wikipedia.com / HQ3JGf58he"
12933,Xbox(Xseries),Negative,Now we know the GitHub leaks were true! Xbox Series X has bad yields and developers are having issues getting to to perform properly. List of wasted Tflops missing. Ray Tracing DLC patches in a year or two. This is not a good look. .  RhandlerR RhandlerR RhandlerR pic.twitter.com/HQ3JGf58he
12933,Xbox(Xseries),Negative,PC Now we know the GitHub leaks were true! Xbox Series X has bad yields and developers are having issues getting to to perform properly. List of wasted Tflops missing. Ray Tracing DLC patches in a year or two. This is not a good look. .  RhandlerR RhandlerR RhandlerR pic.twitter.com/HQ3JGf58he
12933,Xbox(Xseries),Negative,that
12934,Xbox(Xseries),Neutral,Xbox Series X WINS Again! | Xbox Series X FINAL Specs Confirmed | Xbox News youtu.be/JVmy5B08GhE Wtf no it dosent @Sony @cerny @PlayStation
12934,Xbox(Xseries),Neutral,Xbox Series X Wins Again! | Xbox Series X FINAL Specs Confirmed | Xbox News youtu.be / JVmy5B08GhE Wtf no it dosent @ Sony @ cerny @ PlayStation
12934,Xbox(Xseries),Neutral,"Xbox Series X wins again! ""Xbox Series X Final Specs Confirmed"" Xbox News youtu.be / JVmy5B08GhE Wtf no it donated @ Sony @ cerny @ PlayStation"
12934,Xbox(Xseries),Neutral,Xbox Series X WINS Again! | Xbox Studio 0 FINAL Specs Confirmed by Xbox News youtu.be/JVmy5B08GhE Wtf how it dosent @Sony @cerny @PlayStation
12934,Xbox(Xseries),Neutral,Xbox Edition Series Super X WINS Up Again! | and Xbox Series Series X FINAL Specs Confirmed | the Xbox News youtu. be / JVmy5B08GhE x Wtf s no it dosent d @Sony r @cerny @PlayStation
12934,Xbox(Xseries),Neutral,<unk> 360 X WINS Again! | Division Series Q FINAL Specs Confirmed | PlayStation News youtu.be/JVmy5B08GhE Wtf no it will me if @Sony
12935,Xbox(Xseries),Negative,same shit for another yeat is it
12935,Xbox(Xseries),Negative,The same shit for another yeat it is
12935,Xbox(Xseries),Negative,It's shit for another.
12935,Xbox(Xseries),Negative,same shit takes another yeat is it
12935,Xbox(Xseries),Negative,same shit was for another yeat is it
12935,Xbox(Xseries),Negative,same shit for another yeat is shit
12936,Xbox(Xseries),Positive,Congrats bro!! I still have 3 hours and 43 minutes before i can get mine! Fingers crossed!
12936,Xbox(Xseries),Positive,Congratulations bro!! I still have 3 hours and 43 minutes before I can get mine! fingers crossed!
12936,Xbox(Xseries),Positive,Congrats bro!! I still have 3 hours and 43 minutes before i can get mine! Fingers crossed!
12936,Xbox(Xseries),Positive,Congrats bro!! I still have 3 hours and 43 minutes till i can get there! Fingers crossed!
12936,Xbox(Xseries),Positive,Congrats bro!! I know still will have 3 ½ hours and 43 minutes before e i can get into mine! Fingers crossed!
12936,Xbox(Xseries),Positive,<unk> bro!! I still have 3 hours and 43 lines before i can get here! Fingers crossed!
12938,Xbox(Xseries),Negative,Microsoft could of done a better job of demonstrating gameplay of the  . . Excited to see July event that features 1st party titles as well as  
12938,Xbox(Xseries),Negative,"Microsoft could, of course, do a better job demonstrating the gameplay of the July event."
12938,Xbox(Xseries),Negative,"Microsoft, of course, could do a better job of demonstrating the gameplay... excited to see July's event, which includes the titles of the 1st game, as well as"
12938,Xbox(Xseries),Negative,Microsoft could of done an better job of demonstrating gameplay of the .. Excited to see Update 7 that features 1st party titles as well as
12938,Xbox(Xseries),Negative,Now Microsoft could of had done a better job of demonstrating gameplay of more the.. Excited to see July 2018 event that features 1st party titles as well both as
12938,Xbox(Xseries),Negative,Microsoft could of done a good job of improving gameplay of these.. Excited to see July event that features 1st party titles as well the
12939,Xbox(Xseries),Irrelevant,"No matter the year, call it what you want, but I'm such a sucker for @NBA2K hype vids that showcase true NBA   authenticity & capture especially when it's offered in 4K. . . Now it's the other hyper ad pre-modes that I never fall prey to.. .  . https://t.co/hcP2hD48fC"
12939,Xbox(Xseries),Irrelevant,"No matter what year, call it what you want, but I'm such a sucker for @ NBA2K hype vids that show real NBA authenticity and capture, especially when it's offered in 4K... Now it's the other hyper-ad pre-modes I never fall prey to..... https: / / t.co / hcP2hD48fC"
12939,Xbox(Xseries),Irrelevant,"Regardless of the year, call it what you want, but I'm such a fan of the @ N2K hashtag, which demonstrates the true authenticity and capture of the NBA, especially when offered in 4K... Now it's other hyper-advertising modes I never get to see."
12939,Xbox(Xseries),Irrelevant,"No matter the year, call Nike what you want, but I'm such a sucker for @NBA2K hype vids that showcase the NBA   authenticity & capture especially when s offered in 4K.. "" Now it's about other hyper gaming pre-modes that I never fall prey to... . https://t.co/hcP2hD48fC]"
12939,Xbox(Xseries),Irrelevant,"No matter to the year, call it what else you want, but still I'm such a total sucker for @NBA2K hype vids that somehow showcase true and NBA live authenticity & capture especially when it's offered in NBA 4K... Now it's the same other few hyper ad pre - modes that I never fall prey to.... https://t.co/hcP2hD48fC ]"
12939,Xbox(Xseries),Irrelevant,"No for the year, call it what you want, Personally I'm such a sucker for @NBA2K hype vids that showcase true NBA play & capture especially when HD's offered in HD... Now it's just other league ad pre-modes that I never took prey from.... https://t.co/hcP2hD48fC]"
12940,Xbox(Xseries),Positive,I've concluded that the £449 price tag for the XBOX Series X is well worth it giving all the reviews and impressions I've seen and read. This is an amazing piece of hardware guys. Microsoft have absolutely outdone themselves on this one. I'm so excited!
12940,Xbox(Xseries),Positive,I've come to the conclusion that the price tag of £449 for the XBOX Series X is worth giving all the reviews and impressions I've seen and read. This is an amazing piece of hardware. Microsoft has absolutely outperformed itself in this regard. I'm so excited!
12940,Xbox(Xseries),Positive,I have come to the conclusion that the £449 price tag for the XBOX Series X is worth giving all the feedback and impressions I have seen and read.
12940,Xbox(Xseries),Positive,I've concluded that the £449 price tag for the XBOX ONE One is well worth it giving all the reviews and impressions I've seen and read. This is an amazing piece of hardware guys. Microsoft have absolutely outdone anything on Xbox one. I'm so excited!
12940,Xbox(Xseries),Positive,I've concluded that the approximately £449 each price tag tag for the new XBOX Series X is well worth it giving all the amazing reviews and impressions I've seen and read. This is an amazing piece of PC hardware guys. And Microsoft have absolutely already outdone themselves based on this one. I'm so incredibly excited!
12940,Xbox(Xseries),Positive,I've noticed that a £449 price tag as the XBOX Series X is well on it giving all other reviews and stories the've seen and read. This is an awesome piece of hardware guys. Microsoft have absolutely outdone themselves on this Xbox. I'm so excited!
12941,Xbox(Xseries),Positive,PS5 launching even a penny higher than the Xbox Series X is ... incredulous.
12941,Xbox(Xseries),Positive,The launch of the PS5 even a penny higher than the Xbox Series X is... incredulous.
12941,Xbox(Xseries),Positive,Running the PS5 even a penny higher than the Xbox Series X is... distrust.
12941,Xbox(Xseries),Positive,PS5 launching even a penny higher than its Xbox Series X is... incredulous.
12941,Xbox(Xseries),Positive,PS5 2 launching cost even a penny higher than the Microsoft Xbox Series Game X is... incredulous.
12941,Xbox(Xseries),Positive,PS5 launching even a penny later than the Xbox Series X is... exciting.
12942,Xbox(Xseries),Positive,"Expect the PS5 price in days. They were waiting for MS to go first, classic Sony.. . $35/ 25 a month for games pass ultimate and a Series X/ S is a hell of a deal, though and super smart in the current financial climate."
12942,Xbox(Xseries),Positive,"Expect the PS5 price in a few days. They were waiting for MS to come first, classic Sony... $35 / 25 a month for games that are ultimate and a Series X / S is a damn good deal, though and super smart in the current financial climate."
12942,Xbox(Xseries),Positive,"Expect the price of the PS5 in days. They expected MS to go first, classic Sony... $35 / 25 a month for games end up and the X / S Series is a hell of a deal, albeit super smart in the current financial climate."
12942,Xbox(Xseries),Positive,"Expect the PS5 price in days. They were waiting for MS to go first, classic guys. $35/ 25 a month for games pass systems and a Xbox XL/ 360 is a hell of a deal, though and super smart in the current financial climate."
12942,Xbox(Xseries),Positive,"Expect all the PS5 at price in days. 4 They probably were just waiting for MS to go first, classic Sony... $ 35 / 25 a month for PC games pass ultimate and a PC Series X / S is a hell of a deal, old though fun and super speed smart in the current financial climate."
12942,Xbox(Xseries),Positive,"Expect the full price in days. They were waiting for Microsoft to provide first, classic Sony... $10/ 25 a month for my pass ultimate and a Series X/ S is a pinnacle of epic deal, outrageous and super smart in the current financial climate."
12943,Xbox(Xseries),Irrelevant,EA Play coming to  
12943,Xbox(Xseries),Irrelevant,EA Play comes to an end
12943,Xbox(Xseries),Irrelevant,EA Play comes to an end
12943,Xbox(Xseries),Irrelevant,EA Play back to
12943,Xbox(Xseries),Irrelevant,EA Play coming closer to
12943,Xbox(Xseries),Irrelevant,EA Play plan to
12944,Xbox(Xseries),Positive,LET'S FUCKING GO!
12944,Xbox(Xseries),Positive,Let's FICKING GO!
12944,Xbox(Xseries),Positive,LET'S FUCKING GO!
12944,Xbox(Xseries),Positive,LET'S FUCKING FUN!
12944,Xbox(Xseries),Positive,LET'S A FUCKING TO GO!
12944,Xbox(Xseries),Positive,LET'S THE GO!
12945,Xbox(Xseries),Neutral,PS5 and Xbox Series X price delay: More BAD NEWS for next-gen pre-order customers trendycow.net/entertainment/…
12945,Xbox(Xseries),Neutral,Price Delay for PS5 and Xbox Series X: More bad news for next generation customers who want to pre-order trendycow.net / entertainment /...
12945,Xbox(Xseries),Neutral,Price delay for PS5 and Xbox Series X: more BAD NEWS for next-generation pre-orders trendycodenet / entertainment /...
12945,Xbox(Xseries),Neutral,PS5 and later Series X price delay: More BAD possible for fifth-gen pre-order customers trendycow.net/entertainment/…
12945,Xbox(Xseries),Neutral,PS5 and Xbox 360 Series Europe X price delay : More BAD NEWS for next - tier gen of pre - order home customers on trendycow. net / entertainment / …
12945,Xbox(Xseries),Neutral,PS5 360 Super Series X price announcement: More gaming NEWS for next-gen pre-order customers around.net/entertainment/...
12946,Xbox(Xseries),Irrelevant, 
12946,Xbox(Xseries),Irrelevant,It is not the first time that the EU Commission has taken such a step.
12946,Xbox(Xseries),Irrelevant,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care."
12946,Xbox(Xseries),Irrelevant,
12946,Xbox(Xseries),Irrelevant,
12946,Xbox(Xseries),Irrelevant,
12947,Xbox(Xseries),Neutral,Nvidia’s RTX 3080 is more exciting than PlayStation 5 or Xbox Series X venturebeat.com/2020/09/01/nvi… via @VentureBeat
12947,Xbox(Xseries),Neutral,Nvidia's RTX 3080 is more exciting than PlayStation 5 or Xbox Series X venturebeat.com / 2020 / 09 / 01 / nvi... via @ VentureBeat
12947,Xbox(Xseries),Neutral,The Nvidia X 3080 is more interesting than the PlayStation 5 or Xbox Series X venturebeat.com / 2020 / 09 / 01 / nbsp... via @ VentureBeat
12947,Xbox(Xseries),Neutral,Nvidia’s RX 3080 is as exciting than iPhone 5 or Xbox Series X venturebeat.com/2020/09/01/nvi… via @VentureBeat
12947,Xbox(Xseries),Neutral,But Nvidia ’ s RTX 3080 PC is arguably more exciting than their PlayStation 5 or later Xbox The Series X venturebeat. com / 2020 / 09 / 2016 01 / nvi … via @VentureBeat
12947,Xbox(Xseries),Neutral,a Nokia 3080 be more exciting then PlayStation 5 or Xbox Series X if.com/2020/09/01/nvi... Buy @VentureBeat
12948,Xbox(Xseries),Neutral,What's all this excitement around a 4tf Xbox Series S? I thought 12TF was the only thing that mattered? 🤔
12948,Xbox(Xseries),Neutral,What's all the fuss about a 4tf Xbox Series S? I thought 12TF was the only thing that mattered?
12948,Xbox(Xseries),Neutral,What is the hype surrounding the 4tf Xbox Series S?
12948,Xbox(Xseries),Neutral,What's all tha excitement around a 4tf Xbox Series S? I thought 12TF was the only thing dat mattered? 🤔
12948,Xbox(Xseries),Neutral,What's all this this excitement doing around a 4tf Xbox Series 5 S? Where I thought 12TF IT was the only thing that mattered? [UNK]
12948,Xbox(Xseries),Neutral,how's all this got around a 4tf Xbox Series S? Just thought 12TF was the only thing else mattered? <unk>
12949,Xbox(Xseries),Irrelevant,"Microsoft Apparently Has 16 First-Party Xbox Studios, But That Doesn't Add Up purexbox.com/news/2020/03/m…  "
12949,Xbox(Xseries),Irrelevant,"Microsoft apparently has 16 Xbox studios, but that does not mean that purexbox.com / news / 2020 / 03 / m..."
12949,Xbox(Xseries),Irrelevant,"Microsoft has the first 16 Xbox Studios, but that's not all."
12949,Xbox(Xseries),Irrelevant,"Microsoft Apparently Has 16<unk>-Party Touch Pros, But That Doesn't Add Up purexbox.com/news/2020/03/m…"
12949,Xbox(Xseries),Irrelevant,"Microsoft Games Apparently Has 16 First - Party Players Xbox Original Studios, But Design That Doesn't Add Up on purexbox. it com / news / 2020 / 03 / m …"
12949,Xbox(Xseries),Irrelevant,"Microsoft Apparently Have 16 First-Party Xbox Ladies, though Much Doesn't Add Up by.com/news/2020/03/m..."
12950,Xbox(Xseries),Irrelevant,Sea of thieves five in HD >>>
12950,Xbox(Xseries),Irrelevant,Five thieves in HD > > >
12950,Xbox(Xseries),Irrelevant,The Sea of Five Stars in HD > > >
12950,Xbox(Xseries),Irrelevant,Sea of thieves five in HD capture
12950,Xbox(Xseries),Irrelevant,Sea of big thieves five in HD > > >
12950,Xbox(Xseries),Irrelevant,group of thieves five in HD >>>
12951,Xbox(Xseries),Positive,One section where Xbox always had the lead on. Kudos to them for pushing what they excel in.
12951,Xbox(Xseries),Positive,A section in which the Xbox has always been ahead. Kudos to them for having implemented what they excel at.
12951,Xbox(Xseries),Positive,One area where Xbox has always been a leader is Kudos to them for promoting what they do best.
12951,Xbox(Xseries),Positive,One section where Xbox always had the lead feature. Kudos in them for pushing what they excel in.
12951,Xbox(Xseries),Positive,One section where Xbox always had the lead on. Getting Kudos to thank them for doing pushing what they do excel in.
12951,Xbox(Xseries),Positive,One section where Xbox always had the lead on. Kudos to them already providing what competitors excel in.
12952,Xbox(Xseries),Irrelevant,@thesavepoint are killing it with this all new fantastic episode! Don't forget to subscribe too!  
12952,Xbox(Xseries),Irrelevant,@ thesavepoint kill it with this brand new fantastic episode! Don't forget to sign up too!
12952,Xbox(Xseries),Irrelevant,@ thesavepoint killing it with this fantastic new episode! Don't forget to sign up too!
12952,Xbox(Xseries),Irrelevant,@thesavepoint are killing it after this all new monthly episode! Don't forget to subscribe too!
12952,Xbox(Xseries),Irrelevant,@thesavepoint are killing it with... this all new new fantastic girl episode! Don'l t forget to subscribe too!
12952,Xbox(Xseries),Irrelevant,@thesavepoint truly killing it with this fantastic new fantastic episode! Oh't forget to subscribe too!
12953,Xbox(Xseries),Positive,"This is a really cool feature. Doesn't come close to selling the console for me, but Xbox def earned a W."
12953,Xbox(Xseries),Positive,"This is a really cool feature. Doesn't come close to selling the console for me, but Xbox def deserves a W."
12953,Xbox(Xseries),Positive,"It's a really cool feature. Not close to selling a console for me, but Xbox def earned W."
12953,Xbox(Xseries),Positive,"This is a really little feature. Doesn't come close to selling the console for me, but Xbox def<unk> a W."
12953,Xbox(Xseries),Positive,"This is a really cool feature. Doesn't come close enough to selling the console for the me, but Xbox 360 def earned him a big W."
12953,Xbox(Xseries),Positive,"This is some really cool feature. Doesn't go close to breaking the console for me, but Xbox def earned another W."
12954,Xbox(Xseries),Negative,@Parada45  looks dirty
12954,Xbox(Xseries),Negative,@ Parada45 looks dirty
12954,Xbox(Xseries),Negative,@ fonda45 looks dirty
12954,Xbox(Xseries),Negative,@Parada45 <unk> dirty
12954,Xbox(Xseries),Negative,@Parada45 looks super dirty
12954,Xbox(Xseries),Negative,This looks dirty
12955,Xbox(Xseries),Neutral,@wwzthegame my mad man achievement has stopped working at 86% and also horde mode zombies still not showing up when a pc is host I’m on Xbox x
12955,Xbox(Xseries),Neutral,@ wwzthegame my crazy man performance has stopped working at 86% and even horde mode zombies still do not appear when a PC host I am on Xbox x
12955,Xbox(Xseries),Neutral,@ wwzthegame my mad man achievement has stopped working at 86% and also orde mode zombies still not showing up when a pc is host I'm on Xbox x
12955,Xbox(Xseries),Neutral,@wwzthegame my mad man achievement has stopped working at 86% and using horde mode zombies still start showing up if a pc is host I’m on Xbox x
12955,Xbox(Xseries),Neutral,This @wwzthegame my no mad man I achievement show has stopped working today at 86 % and also horde mode zombies still not showing up when a pc is host when I ’ m working on Xbox x
12955,Xbox(Xseries),Neutral,@wwzthegame my mad crazy husband has stopped working at 86% and also horde mode zombies still continue showing up when on pc is host while on Xbox x
12957,Xbox(Xseries),Irrelevant,The latest discountgadgets.co.uk Consumer Electronics Daily! paper.li/discountgadget… Thanks to @VandijConsult @z4mp1 @CarlosEduardoCD  
12957,Xbox(Xseries),Irrelevant,The latest Discountgadgets.co.uk Consumer Electronics Daily! paper.li / discountgadget... Thanks to @ VandijConsult @ z4mp1 @ CarlosEduardoCD
12957,Xbox(Xseries),Irrelevant,The latest discountgadgets.co.uk Consumer Daily! paper.li / discountgadget... Thanks @ VandijConsumer @ z4mp1 @ CardardoCD
12957,Xbox(Xseries),Irrelevant,The FULL discountgadgets.co.uk Consumer Technology Daily! paper.li/discountgadget… Thanks to @VandijConsult @z4mp1 –
12957,Xbox(Xseries),Irrelevant,2016 The 5 latest discountgadgets. phone co. uk Consumer and Electronics Daily! via paper. li / discountgadget … A Thanks Much to @VandijConsult @z4mp1 @CarlosEduardoCD
12957,Xbox(Xseries),Irrelevant,The latest from.co.uk Consumer Shopping Daily! 1.li/discountgadget... Read Share A @VandijConsult @z4mp1
12958,Xbox(Xseries),Positive,@Colteastwood doing what he does best. Another amazing video. Can’t wait for series X|S launch
12958,Xbox(Xseries),Positive,@ Colteastwood does what he does best. Another amazing video. Can't wait for the start of series X | S
12958,Xbox(Xseries),Positive,@ Colteastwood is doing what he does best.
12958,Xbox(Xseries),Positive,@Colteastwood doing what Rosa does best. Another amazing video. Cannot wait for series X|S launch
12958,Xbox(Xseries),Positive,@Colteastwood will doing what he does best. Another amazing second video. Can s ’ t wait for series X | S TV launch
